fold,held_out,scenario,model,seed,n_test_windows,test_censored_share,wis_mean,wis_median,fit_seconds,utc
loto_hot,HOT_T07,S1_fixed_50pct,CLQR,123,12644,0.3199145793914795,0.08250797539949417,0.05095069482922554,75.2,2026-08-05T06:07:51.479257+00:00
loto_hot,HOT_T07,S4_random_uniform,B0_persistence,fixed,12644,0.28218919038772583,0.15891673587756427,0.1071050688624382,0.0,2026-08-05T06:07:53.919987+00:00
loto_hot,HOT_T07,S4_random_uniform,B4,42,12644,0.28218919038772583,0.12054821103811264,0.05937279015779495,88.1,2026-08-05T06:09:22.231403+00:00
loto_hot,HOT_T07,S4_random_uniform,B4,123,12644,0.28218919038772583,0.11593835800886154,0.05968880653381348,93.1,2026-08-05T06:10:55.557540+00:00
loto_hot,HOT_T07,S4_random_uniform,B6,42,12644,0.28218919038772583,0.06523638963699341,0.050968606024980545,84.6,2026-08-05T06:12:20.325303+00:00
loto_hot,HOT_T07,S4_random_uniform,B6,123,12644,0.28218919038772583,0.06546413153409958,0.051113929599523544,67.8,2026-08-05T06:13:28.368232+00:00
loto_hot,HOT_T07,S4_random_uniform,CLQR,42,12644,0.28218919038772583,0.0745185986161232,0.05022616684436798,55.5,2026-08-05T06:14:24.103332+00:00
loto_hot,HOT_T07,S4_random_uniform,CLQR,123,12644,0.28218919038772583,0.07518584281206131,0.04907938838005066,47.5,2026-08-05T06:15:11.853468+00:00
loto_hot,HOT_T13,S1_fixed_50pct,B0_persistence,fixed,12802,0.3561943471431732,0.18755416451521081,0.12099277973175049,0.0,2026-08-05T06:15:14.235121+00:00
loto_hot,HOT_T13,S1_fixed_50pct,B4,42,12802,0.3561943471431732,0.1492401361465454,0.06618760526180267,89.3,2026-08-05T06:16:43.741915+00:00
loto_hot,HOT_T13,S1_fixed_50pct,B4,123,12802,0.3561943471431732,0.15248291194438934,0.06629227101802826,78.5,2026-08-05T06:18:02.390228+00:00
loto_hot,HOT_T13,S1_fixed_50pct,B6,42,12802,0.3561943471431732,0.06274924427270889,0.04876650497317314,100.8,2026-08-05T06:19:43.348897+00:00
loto_hot,HOT_T13,S1_fixed_50pct,B6,123,12802,0.3561943471431732,0.06329137086868286,0.04985547810792923,69.0,2026-08-05T06:20:52.567400+00:00
loto_hot,HOT_T13,S1_fixed_50pct,CLQR,42,12802,0.3561943471431732,0.07615190744400024,0.04867357760667801,58.0,2026-08-05T06:21:50.738717+00:00
loto_hot,HOT_T13,S1_fixed_50pct,CLQR,123,12802,0.3561943471431732,0.07623114436864853,0.04754718765616417,66.6,2026-08-05T06:22:57.544915+00:00
loto_hot,HOT_T13,S4_random_uniform,B0_persistence,fixed,12802,0.308701753616333,0.16657959695333938,0.11066527664661407,0.0,2026-08-05T06:22:59.930958+00:00
loto_hot,HOT_T13,S4_random_uniform,B4,42,12802,0.308701753616333,0.12404147535562515,0.060997188091278076,91.1,2026-08-05T06:24:31.249093+00:00
loto_hot,HOT_T13,S4_random_uniform,B4,123,12802,0.308701753616333,0.12311437726020813,0.0609915517270565,89.2,2026-08-05T06:26:00.629408+00:00
loto_hot,HOT_T13,S4_random_uniform,B6,42,12802,0.308701753616333,0.06317485123872757,0.049663059413433075,72.2,2026-08-05T06:27:13.067876+00:00
loto_hot,HOT_T13,S4_random_uniform,B6,123,12802,0.308701753616333,0.06306614726781845,0.04848390445113182,99.4,2026-08-05T06:28:52.711755+00:00
loto_hot,HOT_T13,S4_random_uniform,CLQR,42,12802,0.308701753616333,0.07231462746858597,0.04809093475341797,58.6,2026-08-05T06:29:51.543065+00:00
loto_hot,HOT_T13,S4_random_uniform,CLQR,123,12802,0.308701753616333,0.07214778661727905,0.04777972027659416,56.3,2026-08-05T06:30:48.064255+00:00
loto_hot,HOT_T14,S1_fixed_50pct,B0_persistence,fixed,11905,0.32658547163009644,0.1798819629681218,0.11169566214084625,0.0,2026-08-05T06:30:50.373906+00:00
loto_hot,HOT_T14,S1_fixed_50pct,B4,42,11905,0.32658547163009644,0.1520964801311493,0.0642109364271164,85.0,2026-08-05T06:32:15.541483+00:00
loto_hot,HOT_T14,S1_fixed_50pct,B4,123,11905,0.32658547163009644,0.14697419106960297,0.06364413350820541,85.7,2026-08-05T06:33:41.460685+00:00
loto_hot,HOT_T14,S1_fixed_50pct,B6,42,11905,0.32658547163009644,0.06571146845817566,0.05201613903045654,88.0,2026-08-05T06:35:09.693788+00:00
loto_hot,HOT_T14,S1_fixed_50pct,B6,123,11905,0.32658547163009644,0.06582074612379074,0.05154106020927429,98.2,2026-08-05T06:36:48.089559+00:00
loto_hot,HOT_T14,S1_fixed_50pct,CLQR,42,11905,0.32658547163009644,0.08094210922718048,0.05102138966321945,64.6,2026-08-05T06:37:52.795662+00:00
loto_hot,HOT_T14,S1_fixed_50pct,CLQR,123,11905,0.32658547163009644,0.08329756557941437,0.051061827689409256,61.2,2026-08-05T06:38:54.145180+00:00
loto_hot,HOT_T14,S4_random_uniform,B0_persistence,fixed,11905,0.28341034054756165,0.1628857431801076,0.10577541589736938,0.0,2026-08-05T06:38:56.750891+00:00
loto_hot,HOT_T14,S4_random_uniform,B4,42,11905,0.28341034054756165,0.12137734889984131,0.06057406961917877,93.7,2026-08-05T06:40:30.651495+00:00
loto_hot,HOT_T14,S4_random_uniform,B4,123,11905,0.28341034054756165,0.11886756867170334,0.06073429808020592,90.9,2026-08-05T06:42:01.757115+00:00
loto_hot,HOT_T14,S4_random_uniform,B6,42,11905,0.28341034054756165,0.0656096562743187,0.051463767886161804,60.9,2026-08-05T06:43:02.893567+00:00
loto_hot,HOT_T14,S4_random_uniform,B6,123,11905,0.28341034054756165,0.06564654409885406,0.0510740764439106,81.4,2026-08-05T06:44:24.435421+00:00
loto_hot,HOT_T14,S4_random_uniform,CLQR,42,11905,0.28341034054756165,0.07554002851247787,0.05057676136493683,43.7,2026-08-05T06:45:08.310299+00:00
loto_hot,HOT_T14,S4_random_uniform,CLQR,123,11905,0.28341034054756165,0.07736615836620331,0.050948578864336014,50.8,2026-08-05T06:45:59.236447+00:00
lofo_alta2_to_hot,HOT_T01,S1_fixed_50pct,B0_persistence,fixed,12046,0.2920471429824829,0.16917896883819816,0.10750723630189896,0.0,2026-08-05T06:46:00.714270+00:00
lofo_alta2_to_hot,HOT_T01,S1_fixed_50pct,B4,42,12046,0.2920471429824829,0.14329776167869568,0.06142149865627289,91.1,2026-08-05T06:47:32.108402+00:00
lofo_alta2_to_hot,HOT_T01,S1_fixed_50pct,B4,123,12046,0.2920471429824829,0.14201045036315918,0.06536717712879181,88.0,2026-08-05T06:49:00.314750+00:00
lofo_alta2_to_hot,HOT_T01,S1_fixed_50pct,B6,42,12046,0.2920471429824829,0.09855485707521439,0.05238362401723862,90.0,2026-08-05T06:50:30.498684+00:00
lofo_alta2_to_hot,HOT_T01,S1_fixed_50pct,B6,123,12046,0.2920471429824829,0.09821514040231705,0.05334581062197685,94.7,2026-08-05T06:52:05.413621+00:00
lofo_alta2_to_hot,HOT_T01,S1_fixed_50pct,CLQR,42,12046,0.2920471429824829,0.11112558096647263,0.05386951565742493,46.1,2026-08-05T06:52:51.722190+00:00
lofo_alta2_to_hot,HOT_T01,S1_fixed_50pct,CLQR,123,12046,0.2920471429824829,0.1147066131234169,0.054078418761491776,53.8,2026-08-05T06:53:45.692295+00:00
lofo_alta2_to_hot,HOT_T02,S1_fixed_50pct,B0_persistence,fixed,10861,0.2607494592666626,0.158042023911758,0.10173913091421127,0.0,2026-08-05T06:53:45.993066+00:00
lofo_alta2_to_hot,HOT_T02,S1_fixed_50pct,B4,42,10861,0.2607494592666626,0.13129718601703644,0.057845406234264374,90.0,2026-08-05T06:55:16.145037+00:00
lofo_alta2_to_hot,HOT_T02,S1_fixed_50pct,B4,123,10861,0.2607494592666626,0.12992505729198456,0.06091786175966263,90.2,2026-08-05T06:56:46.470825+00:00
lofo_alta2_to_hot,HOT_T02,S1_fixed_50pct,B6,42,10861,0.2607494592666626,0.09513682872056961,0.05057969689369202,93.8,2026-08-05T06:58:20.440793+00:00
lofo_alta2_to_hot,HOT_T02,S1_fixed_50pct,B6,123,10861,0.2607494592666626,0.09500773996114731,0.05027777701616287,95.5,2026-08-05T06:59:56.131707+00:00
lofo_alta2_to_hot,HOT_T02,S1_fixed_50pct,CLQR,42,10861,0.2607494592666626,0.10443491488695145,0.05054358020424843,45.9,2026-08-05T07:00:42.206127+00:00
lofo_alta2_to_hot,HOT_T02,S1_fixed_50pct,CLQR,123,10861,0.2607494592666626,0.10751963406801224,0.051071397960186005,54.3,2026-08-05T07:01:36.625944+00:00
lofo_alta2_to_hot,HOT_T03,S1_fixed_50pct,B0_persistence,fixed,12417,0.29781749844551086,0.16847894619917816,0.10734784603118896,0.0,2026-08-05T07:01:37.018952+00:00
lofo_alta2_to_hot,HOT_T03,S1_fixed_50pct,B4,42,12417,0.29781749844551086,0.14478103816509247,0.059538647532463074,95.3,2026-08-05T07:03:12.475367+00:00
lofo_alta2_to_hot,HOT_T03,S1_fixed_50pct,B4,123,12417,0.29781749844551086,0.1431204229593277,0.06509741395711899,94.3,2026-08-05T07:04:46.943249+00:00
lofo_alta2_to_hot,HOT_T03,S1_fixed_50pct,B6,42,12417,0.29781749844551086,0.09795771539211273,0.050611913204193115,99.4,2026-08-05T07:06:26.564829+00:00
lofo_alta2_to_hot,HOT_T03,S1_fixed_50pct,B6,123,12417,0.29781749844551086,0.0975741446018219,0.05133172497153282,98.1,2026-08-05T07:08:04.922513+00:00
lofo_alta2_to_hot,HOT_T03,S1_fixed_50pct,CLQR,42,12417,0.29781749844551086,0.10944414883852005,0.05184842646121979,44.9,2026-08-05T07:08:50.039375+00:00
lofo_alta2_to_hot,HOT_T03,S1_fixed_50pct,CLQR,123,12417,0.29781749844551086,0.11330392211675644,0.05221256986260414,52.7,2026-08-05T07:09:42.960530+00:00
lofo_alta2_to_hot,HOT_T04,S1_fixed_50pct,B0_persistence,fixed,12397,0.29507139325141907,0.17096794440391574,0.10894927382469177,0.0,2026-08-05T07:09:43.355693+00:00
lofo_alta2_to_hot,HOT_T04,S1_fixed_50pct,B4,42,12397,0.29507139325141907,0.14523307979106903,0.062144890427589417,90.6,2026-08-05T07:11:14.172754+00:00
lofo_alta2_to_hot,HOT_T04,S1_fixed_50pct,B4,123,12397,0.29507139325141907,0.14396044611930847,0.0664227157831192,88.9,2026-08-05T07:12:43.276052+00:00
lofo_alta2_to_hot,HOT_T04,S1_fixed_50pct,B6,42,12397,0.29507139325141907,0.10019081830978394,0.05307246744632721,95.9,2026-08-05T07:14:19.331831+00:00
lofo_alta2_to_hot,HOT_T04,S1_fixed_50pct,B6,123,12397,0.29507139325141907,0.10011661052703857,0.05391787365078926,95.7,2026-08-05T07:15:55.253453+00:00
lofo_alta2_to_hot,HOT_T04,S1_fixed_50pct,CLQR,42,12397,0.29507139325141907,0.11318691819906235,0.05488843843340874,45.2,2026-08-05T07:16:40.611355+00:00
lofo_alta2_to_hot,HOT_T04,S1_fixed_50pct,CLQR,123,12397,0.29507139325141907,0.11692430824041367,0.05528026819229126,51.8,2026-08-05T07:17:32.595932+00:00
lofo_alta2_to_hot,HOT_T05,S1_fixed_50pct,B0_persistence,fixed,11610,0.2665805220603943,0.16148876864928352,0.10571014881134033,0.0,2026-08-05T07:17:32.980413+00:00
lofo_alta2_to_hot,HOT_T05,S1_fixed_50pct,B4,42,11610,0.2665805220603943,0.13393978774547577,0.058053143322467804,88.7,2026-08-05T07:19:01.816396+00:00
lofo_alta2_to_hot,HOT_T05,S1_fixed_50pct,B4,123,11610,0.2665805220603943,0.1327858418226242,0.06240539997816086,89.2,2026-08-05T07:20:31.171726+00:00
lofo_alta2_to_hot,HOT_T05,S1_fixed_50pct,B6,42,11610,0.2665805220603943,0.096525177359581,0.050964970141649246,91.3,2026-08-05T07:22:02.688490+00:00
lofo_alta2_to_hot,HOT_T05,S1_fixed_50pct,B6,123,11610,0.2665805220603943,0.09645942598581314,0.05170448124408722,90.2,2026-08-05T07:23:33.022186+00:00
lofo_alta2_to_hot,HOT_T05,S1_fixed_50pct,CLQR,42,11610,0.2665805220603943,0.1076420247554779,0.051406122744083405,43.0,2026-08-05T07:24:16.139863+00:00
lofo_alta2_to_hot,HOT_T05,S1_fixed_50pct,CLQR,123,11610,0.2665805220603943,0.11092926561832428,0.05198898911476135,50.1,2026-08-05T07:25:06.327528+00:00
lofo_alta2_to_hot,HOT_T07,S1_fixed_50pct,B0_persistence,fixed,12644,0.3199145793914795,0.17954336441505309,0.11375001072883606,0.0,2026-08-05T07:25:06.608739+00:00
lofo_alta2_to_hot,HOT_T07,S1_fixed_50pct,B4,42,12644,0.3199145793914795,0.1573297679424286,0.06493155658245087,84.3,2026-08-05T07:26:31.161520+00:00
lofo_alta2_to_hot,HOT_T07,S1_fixed_50pct,B4,123,12644,0.3199145793914795,0.15603052079677582,0.06931763142347336,81.5,2026-08-05T07:27:52.781432+00:00
lofo_alta2_to_hot,HOT_T07,S1_fixed_50pct,B6,42,12644,0.3199145793914795,0.10375130921602249,0.054276980459690094,98.9,2026-08-05T07:29:31.917218+00:00
lofo_alta2_to_hot,HOT_T07,S1_fixed_50pct,B6,123,12644,0.3199145793914795,0.10323162376880646,0.055602654814720154,98.4,2026-08-05T07:31:10.553807+00:00
lofo_alta2_to_hot,HOT_T07,S1_fixed_50pct,CLQR,42,12644,0.3199145793914795,0.11794589459896088,0.05681357532739639,46.5,2026-08-05T07:31:57.240405+00:00
lofo_alta2_to_hot,HOT_T07,S1_fixed_50pct,CLQR,123,12644,0.3199145793914795,0.1218840628862381,0.057103630155324936,52.0,2026-08-05T07:32:49.469989+00:00
lofo_alta2_to_hot,HOT_T13,S1_fixed_50pct,B0_persistence,fixed,12802,0.3561943471431732,0.18755416451521081,0.12099277973175049,0.0,2026-08-05T07:32:49.871889+00:00
lofo_alta2_to_hot,HOT_T13,S1_fixed_50pct,B4,42,12802,0.3561943471431732,0.1676711142063141,0.07208937406539917,90.8,2026-08-05T07:34:20.848957+00:00
lofo_alta2_to_hot,HOT_T13,S1_fixed_50pct,B4,123,12802,0.3561943471431732,0.16580891609191895,0.07395529747009277,92.7,2026-08-05T07:35:53.713782+00:00
lofo_alta2_to_hot,HOT_T13,S1_fixed_50pct,B6,42,12802,0.3561943471431732,0.1060563400387764,0.055493973195552826,96.0,2026-08-05T07:37:29.896001+00:00
lofo_alta2_to_hot,HOT_T13,S1_fixed_50pct,B6,123,12802,0.3561943471431732,0.10543865710496902,0.056674301624298096,98.2,2026-08-05T07:39:08.308865+00:00
lofo_alta2_to_hot,HOT_T13,S1_fixed_50pct,CLQR,42,12802,0.3561943471431732,0.1216069757938385,0.05934552103281021,44.4,2026-08-05T07:39:52.810767+00:00
lofo_alta2_to_hot,HOT_T13,S1_fixed_50pct,CLQR,123,12802,0.3561943471431732,0.126146137714386,0.059986457228660583,50.3,2026-08-05T07:40:43.234094+00:00
lofo_alta2_to_hot,HOT_T14,S1_fixed_50pct,B0_persistence,fixed,11905,0.32658547163009644,0.1798819629681218,0.11169566214084625,0.0,2026-08-05T07:40:43.537424+00:00
lofo_alta2_to_hot,HOT_T14,S1_fixed_50pct,B4,42,11905,0.32658547163009644,0.15864448249340057,0.06514974683523178,87.2,2026-08-05T07:42:10.955191+00:00
lofo_alta2_to_hot,HOT_T14,S1_fixed_50pct,B4,123,11905,0.32658547163009644,0.15752528607845306,0.07028747349977493,86.2,2026-08-05T07:43:37.296296+00:00
lofo_alta2_to_hot,HOT_T14,S1_fixed_50pct,B6,42,11905,0.32658547163009644,0.10388154536485672,0.05365540087223053,92.5,2026-08-05T07:45:09.975823+00:00
lofo_alta2_to_hot,HOT_T14,S1_fixed_50pct,B6,123,11905,0.32658547163009644,0.10335401445627213,0.055289048701524734,95.4,2026-08-05T07:46:45.557351+00:00
lofo_alta2_to_hot,HOT_T14,S1_fixed_50pct,CLQR,42,11905,0.32658547163009644,0.11874598264694214,0.056252676993608475,47.6,2026-08-05T07:47:33.376086+00:00
lofo_alta2_to_hot,HOT_T14,S1_fixed_50pct,CLQR,123,11905,0.32658547163009644,0.12263090163469315,0.0566118024289608,53.8,2026-08-05T07:48:27.317202+00:00
lofo_alta2_to_hot,HOT_T01,S4_random_uniform,B0_persistence,fixed,12046,0.25062260031700134,0.155537151197312,0.10433132946491241,0.0,2026-08-05T07:48:29.030486+00:00
lofo_alta2_to_hot,HOT_T01,S4_random_uniform,B4,42,12046,0.25062260031700134,0.11684577912092209,0.05653341859579086,93.7,2026-08-05T07:50:02.868598+00:00
lofo_alta2_to_hot,HOT_T01,S4_random_uniform,B4,123,12046,0.25062260031700134,0.11530374735593796,0.05528341606259346,89.8,2026-08-05T07:51:32.897684+00:00
lofo_alta2_to_hot,HOT_T01,S4_random_uniform,B6,42,12046,0.25062260031700134,0.08760878443717957,0.05011554807424545,90.7,2026-08-05T07:53:03.801306+00:00
lofo_alta2_to_hot,HOT_T01,S4_random_uniform,B6,123,12046,0.25062260031700134,0.08857283741235733,0.04935910180211067,90.3,2026-08-05T07:54:34.285766+00:00
lofo_alta2_to_hot,HOT_T01,S4_random_uniform,CLQR,42,12046,0.25062260031700134,0.09921428561210632,0.050707049667835236,41.9,2026-08-05T07:55:16.348941+00:00
lofo_alta2_to_hot,HOT_T01,S4_random_uniform,CLQR,123,12046,0.25062260031700134,0.09439752250909805,0.04766150936484337,47.5,2026-08-05T07:56:04.077878+00:00
lofo_alta2_to_hot,HOT_T02,S4_random_uniform,B0_persistence,fixed,10861,0.21517355740070343,0.14781467765555967,0.09884059429168701,0.0,2026-08-05T07:56:04.438636+00:00
lofo_alta2_to_hot,HOT_T02,S4_random_uniform,B4,42,10861,0.21517355740070343,0.10914912074804306,0.05324877053499222,90.0,2026-08-05T07:57:34.640083+00:00
lofo_alta2_to_hot,HOT_T02,S4_random_uniform,B4,123,10861,0.21517355740070343,0.10810699313879013,0.0509573295712471,86.9,2026-08-05T07:59:01.714167+00:00
lofo_alta2_to_hot,HOT_T02,S4_random_uniform,B6,42,10861,0.21517355740070343,0.08709335327148438,0.04856440797448158,94.2,2026-08-05T08:00:36.089712+00:00
lofo_alta2_to_hot,HOT_T02,S4_random_uniform,B6,123,10861,0.21517355740070343,0.08799029886722565,0.047317251563072205,95.3,2026-08-05T08:02:11.562660+00:00
lofo_alta2_to_hot,HOT_T02,S4_random_uniform,CLQR,42,10861,0.21517355740070343,0.09533127397298813,0.04836620017886162,43.0,2026-08-05T08:02:54.704382+00:00
lofo_alta2_to_hot,HOT_T02,S4_random_uniform,CLQR,123,10861,0.21517355740070343,0.0918492004275322,0.046198613941669464,48.1,2026-08-05T08:03:42.944868+00:00
lofo_alta2_to_hot,HOT_T03,S4_random_uniform,B0_persistence,fixed,12417,0.2537649869918823,0.15386777265472737,0.10245665907859802,0.0,2026-08-05T08:03:43.325862+00:00
lofo_alta2_to_hot,HOT_T03,S4_random_uniform,B4,42,12417,0.2537649869918823,0.11683008819818497,0.0555257648229599,89.7,2026-08-05T08:05:13.177515+00:00
lofo_alta2_to_hot,HOT_T03,S4_random_uniform,B4,123,12417,0.2537649869918823,0.11483573168516159,0.053230270743370056,91.3,2026-08-05T08:06:44.717551+00:00
lofo_alta2_to_hot,HOT_T03,S4_random_uniform,B6,42,12417,0.2537649869918823,0.0861385315656662,0.04832528159022331,95.1,2026-08-05T08:08:19.983148+00:00
lofo_alta2_to_hot,HOT_T03,S4_random_uniform,B6,123,12417,0.2537649869918823,0.08753476291894913,0.046242352575063705,96.2,2026-08-05T08:09:56.385623+00:00
lofo_alta2_to_hot,HOT_T03,S4_random_uniform,CLQR,42,12417,0.2537649869918823,0.09648559242486954,0.04781155288219452,43.7,2026-08-05T08:10:40.263314+00:00
lofo_alta2_to_hot,HOT_T03,S4_random_uniform,CLQR,123,12417,0.2537649869918823,0.09204787760972977,0.04477986320853233,48.3,2026-08-05T08:11:28.719938+00:00
lofo_alta2_to_hot,HOT_T04,S4_random_uniform,B0_persistence,fixed,12397,0.2520771026611328,0.15906642535499307,0.10450643301010132,0.0,2026-08-05T08:11:29.105453+00:00
lofo_alta2_to_hot,HOT_T04,S4_random_uniform,B4,42,12397,0.2520771026611328,0.12056097388267517,0.05764169991016388,90.1,2026-08-05T08:12:59.400641+00:00
lofo_alta2_to_hot,HOT_T04,S4_random_uniform,B4,123,12397,0.2520771026611328,0.11876896768808365,0.055691640824079514,88.0,2026-08-05T08:14:27.632358+00:00
lofo_alta2_to_hot,HOT_T04,S4_random_uniform,B6,42,12397,0.2520771026611328,0.09012973308563232,0.05117149278521538,93.0,2026-08-05T08:16:00.799664+00:00
lofo_alta2_to_hot,HOT_T04,S4_random_uniform,B6,123,12397,0.2520771026611328,0.09160477668046951,0.050574880093336105,95.6,2026-08-05T08:17:36.583226+00:00
lofo_alta2_to_hot,HOT_T04,S4_random_uniform,CLQR,42,12397,0.2520771026611328,0.10244692862033844,0.05198351666331291,43.3,2026-08-05T08:18:20.073917+00:00
lofo_alta2_to_hot,HOT_T04,S4_random_uniform,CLQR,123,12397,0.2520771026611328,0.09758303314447403,0.04901302605867386,47.6,2026-08-05T08:19:07.862314+00:00
lofo_alta2_to_hot,HOT_T05,S4_random_uniform,B0_persistence,fixed,11610,0.22058570384979248,0.15085294013690528,0.10205231606960297,0.0,2026-08-05T08:19:08.220257+00:00
lofo_alta2_to_hot,HOT_T05,S4_random_uniform,B4,42,11610,0.22058570384979248,0.11135802417993546,0.05477013438940048,88.4,2026-08-05T08:20:36.783329+00:00
lofo_alta2_to_hot,HOT_T05,S4_random_uniform,B4,123,11610,0.22058570384979248,0.11042042076587677,0.053361520171165466,88.1,2026-08-05T08:22:05.069781+00:00
lofo_alta2_to_hot,HOT_T05,S4_random_uniform,B6,42,11610,0.22058570384979248,0.08907487243413925,0.049862340092659,104.0,2026-08-05T08:23:49.304352+00:00
lofo_alta2_to_hot,HOT_T05,S4_random_uniform,B6,123,11610,0.22058570384979248,0.08981891721487045,0.049498796463012695,102.0,2026-08-05T08:25:31.543893+00:00
lofo_alta2_to_hot,HOT_T05,S4_random_uniform,CLQR,42,11610,0.22058570384979248,0.09888536483049393,0.04955349862575531,46.0,2026-08-05T08:26:17.722122+00:00
lofo_alta2_to_hot,HOT_T05,S4_random_uniform,CLQR,123,11610,0.22058570384979248,0.09473460912704468,0.04788631200790405,51.9,2026-08-05T08:27:09.842855+00:00
lofo_alta2_to_hot,HOT_T07,S4_random_uniform,B0_persistence,fixed,12644,0.28218919038772583,0.15891673587756427,0.1071050688624382,0.0,2026-08-05T08:27:10.234742+00:00
lofo_alta2_to_hot,HOT_T07,S4_random_uniform,B4,42,12644,0.28218919038772583,0.12254830449819565,0.05889572203159332,96.1,2026-08-05T08:28:46.490768+00:00
lofo_alta2_to_hot,HOT_T07,S4_random_uniform,B4,123,12644,0.28218919038772583,0.12050032615661621,0.058053139597177505,94.6,2026-08-05T08:30:21.330392+00:00
lofo_alta2_to_hot,HOT_T07,S4_random_uniform,B6,42,12644,0.28218919038772583,0.08787202835083008,0.050131238996982574,103.2,2026-08-05T08:32:04.761978+00:00
lofo_alta2_to_hot,HOT_T07,S4_random_uniform,B6,123,12644,0.28218919038772583,0.08930259943008423,0.048832930624485016,101.5,2026-08-05T08:33:46.533998+00:00
lofo_alta2_to_hot,HOT_T07,S4_random_uniform,CLQR,42,12644,0.28218919038772583,0.10014018416404724,0.0511147640645504,45.3,2026-08-05T08:34:31.996861+00:00
lofo_alta2_to_hot,HOT_T07,S4_random_uniform,CLQR,123,12644,0.28218919038772583,0.09466585516929626,0.04714234173297882,50.2,2026-08-05T08:35:22.378551+00:00
lofo_alta2_to_hot,HOT_T13,S4_random_uniform,B0_persistence,fixed,12802,0.308701753616333,0.16657959695333938,0.11066527664661407,0.0,2026-08-05T08:35:22.764135+00:00
lofo_alta2_to_hot,HOT_T13,S4_random_uniform,B4,42,12802,0.308701753616333,0.1304011046886444,0.06115296110510826,94.7,2026-08-05T08:36:57.698745+00:00
lofo_alta2_to_hot,HOT_T13,S4_random_uniform,B4,123,12802,0.308701753616333,0.1274099051952362,0.05916627496480942,91.6,2026-08-05T08:38:29.484510+00:00
lofo_alta2_to_hot,HOT_T13,S4_random_uniform,B6,42,12802,0.308701753616333,0.08853596448898315,0.05116060748696327,98.8,2026-08-05T08:40:08.503644+00:00
lofo_alta2_to_hot,HOT_T13,S4_random_uniform,B6,123,12802,0.308701753616333,0.09051728248596191,0.04892471432685852,101.0,2026-08-05T08:41:49.697963+00:00
lofo_alta2_to_hot,HOT_T13,S4_random_uniform,CLQR,42,12802,0.308701753616333,0.10239505767822266,0.05203777551651001,43.4,2026-08-05T08:42:33.270204+00:00
lofo_alta2_to_hot,HOT_T13,S4_random_uniform,CLQR,123,12802,0.308701753616333,0.09612911194562912,0.046779271215200424,47.3,2026-08-05T08:43:20.744772+00:00
lofo_alta2_to_hot,HOT_T14,S4_random_uniform,B0_persistence,fixed,11905,0.28341034054756165,0.1628857431801076,0.10577541589736938,0.0,2026-08-05T08:43:21.107272+00:00
lofo_alta2_to_hot,HOT_T14,S4_random_uniform,B4,42,11905,0.28341034054756165,0.12709760665893555,0.05991058796644211,91.2,2026-08-05T08:44:52.514348+00:00
lofo_alta2_to_hot,HOT_T14,S4_random_uniform,B4,123,11905,0.28341034054756165,0.12495385855436325,0.05804187059402466,90.4,2026-08-05T08:46:23.120938+00:00
lofo_alta2_to_hot,HOT_T14,S4_random_uniform,B6,42,11905,0.28341034054756165,0.08929217606782913,0.0518164299428463,96.3,2026-08-05T08:47:59.579402+00:00
lofo_alta2_to_hot,HOT_T14,S4_random_uniform,B6,123,11905,0.28341034054756165,0.09080884605646133,0.05016425624489784,100.2,2026-08-05T08:49:40.033968+00:00
lofo_alta2_to_hot,HOT_T14,S4_random_uniform,CLQR,42,11905,0.28341034054756165,0.10333091765642166,0.05250169336795807,47.3,2026-08-05T08:50:27.551127+00:00
lofo_alta2_to_hot,HOT_T14,S4_random_uniform,CLQR,123,11905,0.28341034054756165,0.09686809033155441,0.048867955803871155,52.2,2026-08-05T08:51:19.913963+00:00
lofo_hot_to_alta2,ALTA2_1301253,S1_fixed_50pct,B0_persistence,fixed,18113,0.11908573657274246,0.05828659800664623,0.0330376923084259,0.0,2026-08-05T08:51:22.614825+00:00
lofo_hot_to_alta2,ALTA2_1301253,S1_fixed_50pct,B4,42,18113,0.11908573657274246,0.055609848350286484,0.034667447209358215,85.1,2026-08-05T08:52:47.970380+00:00
lofo_hot_to_alta2,ALTA2_1301253,S1_fixed_50pct,B4,123,18113,0.11908573657274246,0.053552452474832535,0.03450273722410202,111.5,2026-08-05T08:54:39.728628+00:00
lofo_hot_to_alta2,ALTA2_1301253,S1_fixed_50pct,B6,42,18113,0.11908573657274246,0.06348923593759537,0.0381944477558136,108.7,2026-08-05T08:56:28.757086+00:00
lofo_hot_to_alta2,ALTA2_1301253,S1_fixed_50pct,B6,123,18113,0.11908573657274246,0.060295555740594864,0.03777163475751877,119.1,2026-08-05T08:58:28.218539+00:00
lofo_hot_to_alta2,ALTA2_1301253,S1_fixed_50pct,CLQR,42,18113,0.11908573657274246,0.0521295927464962,0.0334026962518692,65.6,2026-08-05T08:59:34.064252+00:00
lofo_hot_to_alta2,ALTA2_1301253,S1_fixed_50pct,CLQR,123,18113,0.11908573657274246,0.05239121988415718,0.03617464005947113,82.6,2026-08-05T09:00:56.908547+00:00
lofo_hot_to_alta2,ALTA2_1301254,S1_fixed_50pct,B0_persistence,fixed,16181,0.07379024475812912,0.05067907552389138,0.031326860189437866,0.0,2026-08-05T09:00:57.255631+00:00
